0406_2018_227_000,19:18,73,0,Thai,Dinner,8
0406_2018_227_000,19:19,73,0,Thai,Dinner,8
0406_2018_227_000,19:20,68,0,Thai,Dinner,7
0406_2018_227_000,19:21,66,0,Thai,Dinner,7
0406_2018_227_000,19:22,62,0,Thai,Dinner,6
0406_2018_227_000,19:23,65,0,Thai,Dinner,7
0406_2018_227_000,19:24,66,0,Thai,Dinner,7
0406_2018_227_000,19:25,67,0,Thai,Dinner,7
0406_2018_227_000,19:26,69,0,Thai,Dinner,8
0406_2018_227_000,19:27,70,0,Thai,Dinner,8
0406_2018_227_000,19:28,68,0,Thai,Dinner,7
0406_2018_227_000,19:29,69,0,Thai,Dinner,8
0406_2018_227_000,19:30,66,0,Thai,Dinner,7
0406_2018_227_000,19:31,67,0,Thai,Dinner,7
0408_2018_234_008,19:50,79,0,Steak and wine,Dinner,9
0408_2018_234_008,19:51,72,0,Steak and wine,Dinner,8
0408_2018_234_008,19:52,75,0,Steak and wine,Dinner,9
0408_2018_234_008,19:53,84,0,Steak and wine,Dinner,10
0408_2018_234_008,19:54,85,0,Steak and wine,Dinner,10
0408_2018_234_008,19:55,79,0,Steak and wine,Dinner,9
0408_2018_234_008,19:56,80,0,Steak and wine,Dinner,9
0408_2018_234_008,19:57,83,0,Steak and wine,Dinner,10
0408_2018_234_008,19:58,83,0,Steak and wine,Dinner,10
0408_2018_234_008,19:59,82,0,Steak and wine,Dinner,9
0408_2018_234_008,20:00,85,0,Steak and wine,Dinner,10
0408_2018_234_008,20:01,83,0,Steak and wine,Dinner,10
0408_2018_234_008,20:02,82,0,Steak and wine,Dinner,9
0408_2018_234_008,20:03,86,0,Steak and wine,Dinner,10
0408_2018_234_008,20:04,87,0,Steak and wine,Dinner,10
0408_2018_234_008,20:05,88,0,Steak and wine,Dinner,10
0408_2018_234_008,20:06,86,0,Steak and wine,Dinner,10
0408_2018_234_008,20:07,88,0,Steak and wine,Dinner,10
0408_2018_234_008,20:08,92,0,Steak and wine,Dinner,10
0408_2018_234_008,20:09,87,0,Steak and wine,Dinner,10
0408_2018_234_008,20:10,91,0,Steak and wine,Dinner,10
0408_2018_234_008,20:11,85,0,Steak and wine,Dinner,10
0410_2018_230_005,19:36,75,0,Pasta,Dinner,9
0410_2018_230_005,19:37,78,0,Pasta,Dinner,9
0410_2018_230_005,19:38,78,0,Pasta,Dinner,9
0410_2018_230_005,19:39,78,0,Pasta,Dinner,9
0410_2018_230_005,19:40,83,0,Pasta,Dinner,10
0410_2018_230_005,19:41,84,0,Pasta,Dinner,10
0410_2018_230_005,19:42,81,0,Pasta,Dinner,9
0410_2018_230_005,19:43,82,0,Pasta,Dinner,9
0410_2018_230_005,19:44,83,0,Pasta,Dinner,10
0410_2018_230_005,19:45,80,0,Pasta,Dinner,9
0410_2018_230_005,19:46,77,0,Pasta,Dinner,9
0410_2018_230_005,19:47,81,0,Pasta,Dinner,9
0410_2018_230_005,19:48,85,0,Pasta,Dinner,10
0410_2018_230_005,19:49,82,0,Pasta,Dinner,9
0410_2018_230_005,19:50,79,0,Pasta,Dinner,9
0410_2018_230_005,19:51,80,0,Pasta,Dinner,9
0410_2018_230_005,19:52,80,0,Pasta,Dinner,9
0410_2018_230_005,19:53,83,0,Pasta,Dinner,10
0410_2018_230_005,19:54,78,0,Pasta,Dinner,9
0412_2018_227_003,19:30,75,0,Fried Ramen,Dinner,9
0412_2018_227_003,19:31,75,0,Fried Ramen,Dinner,9
0412_2018_227_003,19:32,77,0,Fried Ramen,Dinner,9
0412_2018_227_003,19:33,76,0,Fried Ramen,Dinner,9
0412_2018_227_003,19:34,70,0,Fried Ramen,Dinner,8
0412_2018_227_003,19:35,69,0,Fried Ramen,Dinner,8
0412_2018_227_003,19:36,70,0,Fried Ramen,Dinner,8
0412_2018_227_003,19:37,73,0,Fried Ramen,Dinner,8
0412_2018_227_003,19:38,77,0,Fried Ramen,Dinner,9
0412_2018_227_003,19:39,74,0,Fried Ramen,Dinner,8
0412_2018_227_003,19:40,73,0,Fried Ramen,Dinner,8
0412_2018_227_003,19:41,74,0,Fried Ramen,Dinner,8
0412_2018_227_003,19:42,73,0,Fried Ramen,Dinner,8
0412_2018_227_003,19:43,72,0,Fried Ramen,Dinner,8
0412_2018_227_003,19:44,77,0,Fried Ramen,Dinner,9
0412_2018_227_003,19:45,72,0,Fried Ramen,Dinner,8
0412_2018_227_003,19:46,74,0,Fried Ramen,Dinner,8
0414_2018_248_009,21:50,68,0,Chicken and beer,Dinner,7
0414_2018_248_009,21:51,64,0,Chicken and beer,Dinner,7
0414_2018_248_009,21:52,72,0,Chicken and beer,Dinner,8
0414_2018_248_009,21:53,72,0,Chicken and beer,Dinner,8
0414_2018_248_009,21:54,70,0,Chicken and beer,Dinner,8
0414_2018_248_009,21:55,71,0,Chicken and beer,Dinner,8
0414_2018_248_009,21:56,72,0,Chicken and beer,Dinner,8
0414_2018_248_009,21:57,72,0,Chicken and beer,Dinner,8
0414_2018_248_009,21:58,71,0,Chicken and beer,Dinner,8
0414_2018_248_009,21:59,72,0,Chicken and beer,Dinner,8
0414_2018_248_009,22:00,75,0,Chicken and beer,Dinner,9
0414_2018_248_009,22:01,79,0,Chicken and beer,Dinner,9
0414_2018_248_009,22:02,78,0,Chicken and beer,Dinner,9
0414_2018_248_009,22:03,77,0,Chicken and beer,Dinner,9
0414_2018_248_009,22:04,75,0,Chicken and beer,Dinner,9
0414_2018_248_009,22:05,75,0,Chicken and beer,Dinner,9
0414_2018_248_009,22:06,77,0,Chicken and beer,Dinner,9
0414_2018_248_009,22:07,81,0,Chicken and beer,Dinner,9
0414_2018_248_009,22:08,80,0,Chicken and beer,Dinner,9
0414_2018_248_009,22:09,81,0,Chicken and beer,Dinner,9
0414_2018_248_009,22:10,74,0,Chicken and beer,Dinner,8
0414_2018_248_009,22:11,83,0,Chicken and beer,Dinner,10
0414_2018_248_009,22:12,84,0,Chicken and beer,Dinner,10
0414_2018_248_009,22:13,84,0,Chicken and beer,Dinner,10
0414_2018_248_009,22:14,84,0,Chicken and beer,Dinner,10
0414_2018_248_009,22:15,87,0,Chicken and beer,Dinner,10
0414_2018_248_009,22:16,88,0,Chicken and beer,Dinner,10
0414_2018_248_009,22:17,92,0,Chicken and beer,Dinner,10
0414_2018_248_009,22:18,88,0,Chicken and beer,Dinner,10
0414_2018_248_009,22:19,89,0,Chicken and beer,Dinner,10
0414_2018_248_009,22:20,89,0,Chicken and beer,Dinner,10
0415_2018_234_002,19:32,63,0,Chicken and beer,Dinner,6
0415_2018_234_002,19:33,63,0,Chicken and beer,Dinner,6
0415_2018_234_002,19:34,67,0,Chicken and beer,Dinner,7
0415_2018_234_002,19:35,65,0,Chicken and beer,Dinner,7
0415_2018_234_002,19:36,65,0,Chicken and beer,Dinner,7
0415_2018_234_002,19:37,65,0,Chicken and beer,Dinner,7
0415_2018_234_002,19:38,63,0,Chicken and beer,Dinner,6
0415_2018_234_002,19:39,61,0,Chicken and beer,Dinner,6
0415_2018_234_002,19:40,63,0,Chicken and beer,Dinner,6
0415_2018_234_002,19:41,65,0,Chicken and beer,Dinner,7
0415_2018_234_002,19:42,68,0,Chicken and beer,Dinner,7
0415_2018_234_002,19:43,68,0,Chicken and beer,Dinner,7
0415_2018_234_002,19:44,72,0,Chicken and beer,Dinner,8
0415_2018_234_002,19:45,75,0,Chicken and beer,Dinner,9
0415_2018_234_002,19:46,76,0,Chicken and beer,Dinner,9
0415_2018_234_002,19:47,78,0,Chicken and beer,Dinner,9
0415_2018_234_002,19:48,78,0,Chicken and beer,Dinner,9
0415_2018_234_002,19:49,84,0,Chicken and beer,Dinner,10
0415_2018_234_002,19:50,79,0,Chicken and beer,Dinner,9
0415_2018_234_002,19:51,77,0,Chicken and beer,Dinner,9
0415_2018_234_002,19:52,79,0,Chicken and beer,Dinner,9
0415_2018_234_002,19:53,78,0,Chicken and beer,Dinner,9
0415_2018_234_002,19:54,85,0,Chicken and beer,Dinner,10
0415_2018_234_002,19:55,85,0,Chicken and beer,Dinner,10
0415_2018_234_002,19:56,88,0,Chicken and beer,Dinner,10
0415_2018_234_002,19:57,92,0,Chicken and beer,Dinner,10
0415_2018_234_002,19:58,86,0,Chicken and beer,Dinner,10
0415_2018_234_002,19:59,86,0,Chicken and beer,Dinner,10
0415_2018_234_002,20:00,89,0,Chicken and beer,Dinner,10
0415_2018_234_002,20:01,92,0,Chicken and beer,Dinner,10
0415_2018_234_002,20:02,92,0,Chicken and beer,Dinner,10
0416_2018_220_007,18:44,72,0,Fried Rice,Dinner,8
0416_2018_220_007,18:45,61,0,Fried Rice,Dinner,6
0416_2018_220_007,18:46,63,0,Fried Rice,Dinner,6
0416_2018_220_007,18:47,62,0,Fried Rice,Dinner,6
0416_2018_220_007,18:48,65,0,Fried Rice,Dinner,7
0416_2018_220_007,18:49,65,0,Fried Rice,Dinner,7
0416_2018_220_007,18:50,63,0,Fried Rice,Dinner,6
0416_2018_220_007,18:51,65,0,Fried Rice,Dinner,7
0416_2018_220_007,18:52,68,0,Fried Rice,Dinner,7
0416_2018_220_007,18:53,69,0,Fried Rice,Dinner,8
0416_2018_220_007,18:54,66,0,Fried Rice,Dinner,7
0416_2018_220_007,18:55,61,0,Fried Rice,Dinner,6
0416_2018_220_007,18:56,60,0,Fried Rice,Dinner,6
0416_2018_220_007,18:57,61,0,Fried Rice,Dinner,6
0416_2018_220_007,18:58,63,0,Fried Rice,Dinner,6
0416_2018_220_007,18:59,64,0,Fried Rice,Dinner,7
0416_2018_220_007,19:00,64,0,Fried Rice,Dinner,7
0416_2018_220_007,19:01,68,0,Fried Rice,Dinner,7
0416_2018_220_007,19:02,70,0,Fried Rice,Dinner,8
0416_2018_220_007,19:03,65,0,Fried Rice,Dinner,7
0416_2018_220_007,19:04,66,0,Fried Rice,Dinner,7
0416_2018_220_007,19:05,68,0,Fried Rice,Dinner,7
0416_2018_220_007,19:06,62,0,Fried Rice,Dinner,6
0416_2018_220_007,19:07,64,0,Fried Rice,Dinner,7
0416_2018_220_007,19:08,61,0,Fried Rice,Dinner,6
0419_2018_232_001,19:35,69,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:36,69,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:37,71,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:38,74,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:39,73,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:40,75,0,Tteokbokki,Dinner,9
0419_2018_232_001,19:41,74,4,Tteokbokki,Dinner,8
0419_2018_232_001,19:42,72,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:43,75,0,Tteokbokki,Dinner,9
0419_2018_232_001,19:44,76,0,Tteokbokki,Dinner,9
0419_2018_232_001,19:45,74,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:46,71,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:47,69,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:48,69,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:49,69,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:50,72,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:51,71,0,Tteokbokki,Dinner,8
0419_2018_232_001,19:52,70,0,Tteokbokki,Dinner,8
0420_2018_213_014,19:14,78,4,Budae Jjigae,Dinner,9
0420_2018_213_014,19:15,68,0,Budae Jjigae,Dinner,7
0420_2018_213_014,19:16,68,0,Budae Jjigae,Dinner,7
0420_2018_213_014,19:17,75,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:20,77,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:21,77,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:22,73,0,Budae Jjigae,Dinner,8
0420_2018_213_014,19:23,75,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:24,75,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:25,76,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:26,73,0,Budae Jjigae,Dinner,8
0420_2018_213_014,19:27,73,0,Budae Jjigae,Dinner,8
0420_2018_213_014,19:28,75,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:29,72,0,Budae Jjigae,Dinner,8
0420_2018_213_014,19:30,71,0,Budae Jjigae,Dinner,8
0420_2018_213_014,19:31,74,0,Budae Jjigae,Dinner,8
0420_2018_213_014,19:32,75,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:33,75,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:34,74,0,Budae Jjigae,Dinner,8
0420_2018_213_014,19:35,75,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:36,75,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:37,75,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:38,80,0,Budae Jjigae,Dinner,9
0420_2018_213_014,19:39,77,0,Budae Jjigae,Dinner,9
0425_2018_224_007,19:25,73,0,Pork Belly,Dinner,8
0425_2018_224_007,19:26,69,0,Pork Belly,Dinner,8
0425_2018_224_007,19:27,72,0,Pork Belly,Dinner,8
0425_2018_224_007,19:28,71,0,Pork Belly,Dinner,8
0425_2018_224_007,19:29,69,0,Pork Belly,Dinner,8
0425_2018_224_007,19:30,71,0,Pork Belly,Dinner,8
0425_2018_224_007,19:31,71,0,Pork Belly,Dinner,8
0425_2018_224_007,19:32,73,0,Pork Belly,Dinner,8
0425_2018_224_007,19:33,71,0,Pork Belly,Dinner,8
0425_2018_224_007,19:34,67,0,Pork Belly,Dinner,7
0425_2018_224_007,19:35,64,0,Pork Belly,Dinner,7
0425_2018_224_007,19:36,74,0,Pork Belly,Dinner,8
0425_2018_224_007,19:37,74,0,Pork Belly,Dinner,8
0425_2018_224_007,19:38,74,0,Pork Belly,Dinner,8
0425_2018_224_007,19:39,71,0,Pork Belly,Dinner,8
0425_2018_224_007,19:40,74,0,Pork Belly,Dinner,8
0425_2018_224_007,19:41,72,0,Pork Belly,Dinner,8
0425_2018_224_007,19:42,78,0,Pork Belly,Dinner,9
0425_2018_224_007,19:43,81,0,Pork Belly,Dinner,9
0425_2018_224_007,19:44,75,0,Pork Belly,Dinner,9
0425_2018_224_007,19:45,65,0,Pork Belly,Dinner,7
0425_2018_224_007,19:46,65,0,Pork Belly,Dinner,7
0425_2018_224_007,19:47,77,0,Pork Belly,Dinner,9
0425_2018_224_007,19:48,82,0,Pork Belly,Dinner,9
0425_2018_224_007,19:49,77,0,Pork Belly,Dinner,9
0425_2018_224_007,19:50,77,0,Pork Belly,Dinner,9
0425_2018_224_007,19:51,78,0,Pork Belly,Dinner,9
